"pval","Variance_hat","Variance_hat_comp1","Variance_hat_comp2","sdVariance_hat","Median_Variance","Median_Variance_comp1","Median_Variance_comp2","Q1_Variance","Q3_Variance","Method","delta","sigma"
0.000175036159374446,0.00209060038144199,0.00237653279137903,0.00180466797150495,0.001751492914664,0.00134835561078813,0.00137384421987873,0.001339105583705,0.00112333062702359,0.00188951136373408,"Individual hi",0.05,0.1
0.492497173512502,0.00634228410516005,0.00655353764020486,0.00613103057011523,0.00164694868221593,0.00564498712420568,0.00573661638386035,0.00559865064320421,0.0050451468577145,0.00724002840662947,"Change Point",0.05,0.1
0.00022272129306598,0.00305157551604036,0.00354419667646738,0.00255895435561335,0.00221000313434763,0.00227048940825289,0.00227544775191786,0.00223680992589728,0.00197578220738798,0.00265119019234151,"Individual hi",0.125,0.1
0.783414067652378,0.00815886033790497,0.00856766274784161,0.00775005792796833,0.00185277595940115,0.00734875359728204,0.00740564480586722,0.00726755619145587,0.00683307292395606,0.00882819091618839,"Change Point",0.125,0.1
0.000766474515232767,0.00379467860220719,0.00439259286326703,0.00319676434114734,0.00238681345886006,0.00288394018660717,0.00314758789746435,0.00272184717454826,0.002659624241686,0.00321587382740829,"Individual hi",0.2,0.1
0.523775484957825,0.0118941502601551,0.0124987161471056,0.0112895843732047,0.00219546633273827,0.0108602241361251,0.0110307708088495,0.0107664210252202,0.0105979811197234,0.0123787255737509,"Change Point",0.2,0.1
0.000966834593668215,0.00391528940284321,0.00449598458070784,0.00333459422497857,0.00207995058698455,0.00326585790548638,0.0036492530750108,0.00268319499198142,0.00265404489082838,0.00399525477279162,"Individual hi",0.275,0.1
0.962239414333333,0.0175439125227707,0.0182805446565753,0.016807280388966,0.00251436138925937,0.0168703426630518,0.0173991727970254,0.0165190531517518,0.0160845452752709,0.0179389903446519,"Change Point",0.275,0.1
0.00075221338998257,0.00390518243209386,0.00442024955488829,0.00339011530929943,0.00203885950331941,0.00288838185462763,0.00363587413170386,0.00244739364883845,0.002456707645942,0.00462529168538933,"Individual hi",0.35,0.1
0.0285011803936248,0.0244323141705769,0.0253038332326772,0.0235607951084767,0.00305820352979283,0.0233818062124916,0.024179631593246,0.0228309553748242,0.0222533831749933,0.0261543471604712,"Change Point",0.35,0.1
0.00072673057777359,0.00392054204812677,0.00443339638981755,0.00340768770643599,0.00208477477429582,0.00282401726654674,0.00363019099169934,0.00243157103413217,0.00243727713012225,0.00463012976649822,"Individual hi",0.36,0.1
0.0804745547797041,0.0252432602521056,0.0262531597582777,0.0242333607459334,0.00328987933263842,0.0242302075115111,0.0255062804566785,0.0237149030333285,0.0230636426239338,0.0271669714645038,"Change Point",0.36,0.1
0.000662788671338357,0.00397924270284172,0.00449850983943975,0.00345997556624369,0.00226230762693599,0.00277654058562514,0.00349425060949598,0.00239928025908862,0.00240361083068961,0.00490020970325168,"Individual hi",0.386666666666667,0.1
0.412094150883089,0.0275350144057737,0.0286900985212257,0.0263799302903218,0.00399005754755192,0.0267583766431713,0.0279199788941953,0.026122439936312,0.0252144226715329,0.0290119311414734,"Change Point",0.386666666666667,0.1
