"pval","Variance_hat","Variance_hat_comp1","Variance_hat_comp2","sdVariance_hat","Median_Variance","Median_Variance_comp1","Median_Variance_comp2","Q1_Variance","Q3_Variance","Method","delta","sigma"
0.00480095114625607,0.00116601651079819,0.00140329970187397,0.000928733319722415,0.00114964808899703,0.000703050387904742,0.00070357443887496,0.00069388321623809,0.000472398200820258,0.00114113651835951,"Individual hi",0.05,0.1
0.573532013383075,0.00446345002812255,0.00462459143404597,0.00430230862219914,0.00128941253923322,0.00420104057061671,0.00445472735249737,0.00413133395066356,0.00327001342752573,0.00549071171207867,"Change Point",0.05,0.1
0.175852957151872,0.00224201741469574,0.00262327320984045,0.00186076161955104,0.00155728982247469,0.00159891838629622,0.00161746332834202,0.00158909973511482,0.00148822426391554,0.00214358961164611,"Individual hi",0.125,0.1
0.683151297704967,0.00621714270038881,0.00655515640914584,0.00587912899163177,0.00134872223089199,0.00558396568587257,0.00577484714940863,0.00554047910550099,0.00535515415562267,0.00660992376855186,"Change Point",0.125,0.1
0.10697782563376,0.00206683466903449,0.00239286841544308,0.0017408009226259,0.00136302291274488,0.00156009704518675,0.001612241584512,0.00150949169713522,0.00125627447572479,0.00216742887616127,"Individual hi",0.2,0.1
0.85353128360647,0.0095850844806656,0.0102243671747991,0.00894580178653207,0.00177323639013393,0.0091644078755932,0.00958329000121989,0.00865547864287126,0.00847693899558201,0.00979569962416005,"Change Point",0.2,0.1
0.138837939303936,0.00233839119192401,0.00271757153613512,0.00195921084771291,0.00139061615544189,0.001799180243057,0.00198099450826132,0.00164835530239177,0.0013123469843704,0.00265142720615395,"Individual hi",0.275,0.1
0.0153252434093375,0.0144153789200919,0.0155602686721443,0.0132704891680396,0.00241644310063871,0.0137657175791065,0.0144950932256398,0.0127999849098372,0.0126831382534444,0.0153536315449654,"Change Point",0.275,0.1
0.218869148095809,0.0027357592314083,0.00331025510928007,0.00216126335353652,0.00198124556797793,0.00185566224640527,0.00195935649741301,0.00172340360014929,0.00139087240444202,0.00309813737458914,"Individual hi",0.35,0.1
0.0572562564449167,0.0199477800638221,0.0210822788557858,0.0188132812718584,0.00359318511715706,0.0185741611447988,0.0203388454745111,0.0183167772024068,0.0175661319414405,0.0213913354807091,"Change Point",0.35,0.1
