"pval","Variance_hat","Variance_hat_comp1","Variance_hat_comp2","sdVariance_hat","Median_Variance","Median_Variance_comp1","Median_Variance_comp2","Q1_Variance","Q3_Variance","Method","delta","sigma"
5.88316514755805e-05,0.00260370786539655,0.00289139757248667,0.00231601815830643,0.00106639259522326,0.00216780064513869,0.00236291927131021,0.00202072658900305,0.00181071157848237,0.0030246428829467,"Individual hi",0.05,0.1
0.27114059945743,0.00717953459230433,0.0075568163411753,0.00680225284343336,0.00135205150147782,0.00688664795312097,0.00715452387870103,0.00637597230085243,0.00599710929067215,0.00805591218972141,"Change Point",0.05,0.1
0.00139865025354165,0.00270064541870467,0.0030632734826983,0.00233801735471104,0.00128339908957408,0.00199347942323768,0.0032780590663072,0.00178649022201247,0.00160042686689959,0.00411386164615726,"Individual hi",0.125,0.1
0.330952236103587,0.00937632554613307,0.00970558867348563,0.0090470624187805,0.00174573024348677,0.00900399167963808,0.009092589094509,0.00864509322644672,0.00790578017551779,0.0106184154279544,"Change Point",0.125,0.1
0.0662262239598013,0.00412728295376069,0.00474922007192002,0.00350534583560137,0.00138247469016581,0.00358810082641571,0.00539638271543644,0.00300928491233614,0.00284441562605387,0.00546904285698059,"Individual hi",0.2,0.1
0.681967503087376,0.014060407606773,0.0146797430365294,0.0134410721770166,0.00226076477630379,0.0132630036379363,0.0149484731702256,0.0128588077010737,0.0120440923375679,0.0161123560683982,"Change Point",0.2,0.1
0.13268165751995,0.00534909213664152,0.00621550438747364,0.0044826798858094,0.00111183846626607,0.0057555308147336,0.00624307560450991,0.00417735176892503,0.004156873846216,0.00629499160394727,"Individual hi",0.275,0.1
0.53467331894545,0.0209788803402236,0.0218760041890027,0.0200817564914445,0.0020872015373389,0.0199205943596235,0.0228957195859904,0.019567975780301,0.0194013885508044,0.0230353384019074,"Change Point",0.275,0.1
0.0633787784399612,0.00448217171892039,0.00521259926858679,0.00375174416925398,0.00139114423764354,0.00454810291057003,0.00494855467763858,0.00320641625611894,0.00320723436881953,0.00509591315374857,"Individual hi",0.35,0.1
0.26061659510835,0.0281234509352344,0.0282798120655034,0.0279670898049654,0.00233200977261363,0.0281717785581247,0.028282404552899,0.0279480791699375,0.0261154015365178,0.0298353377539201,"Change Point",0.35,0.1
0.0593599683158183,0.00441154044389553,0.0051305965431017,0.00369248434468936,0.0014749102479629,0.00442073092775618,0.00482417175347458,0.00315067258120506,0.00315149570984097,0.00495246221327339,"Individual hi",0.36,0.1
0.0243112172018273,0.0289936083541548,0.0286883339984323,0.0292988827098774,0.0025908199980915,0.028832193296159,0.0282195727031539,0.0292364013868438,0.0272471894067386,0.0306868474622254,"Change Point",0.36,0.1
0.0529897345555013,0.00428205685000426,0.00498075666256492,0.0035833570374436,0.00177292874852954,0.00420849261860417,0.00458465945302219,0.0029664699141877,0.00298308475161417,0.00474955310699426,"Individual hi",0.386666666666667,0.1
0.137445538848828,0.0312285593090284,0.0300256068769739,0.0324315117410828,0.00331571353120247,0.0315101948439328,0.0296594391852044,0.0318279809398682,0.0293575092803052,0.0330237125754948,"Change Point",0.386666666666667,0.1
0.0186070396769821,0.00423666882639907,0.00493305432571931,0.00354028332707883,0.00219928516501726,0.00404668173915851,0.00444315907575605,0.00280902384194561,0.00280976471862299,0.00466729056892859,"Individual hi",0.413333333333333,0.1
0.325021121646376,0.0329272562985153,0.0303131143676976,0.035541398229333,0.00497977310321075,0.0339657043726184,0.029596567705516,0.0351169001901376,0.0294068419526585,0.0358031712938755,"Change Point",0.413333333333333,0.1
0.0190413221224109,0.0042527140811355,0.00496350368939253,0.00354192447287847,0.00271520033143619,0.00403825793046077,0.00442396805165288,0.00276517189830047,0.00279212649802524,0.00462843868897886,"Individual hi",0.44,0.1
0.00626232835278515,0.0345064845482501,0.0304997752838402,0.03851319381266,0.00672880190559998,0.035313655617827,0.0302265631066976,0.038915727852811,0.0299184562799178,0.0391020153200296,"Change Point",0.44,0.1
0.020313708084825,0.00430952246040233,0.0050487048147504,0.00357034010605427,0.00324437306627759,0.00404645416582354,0.00442221837735769,0.00278681478820447,0.0028238569693788,0.00456099812582937,"Individual hi",0.466666666666667,0.1
0.00603626062392089,0.0357337032051389,0.0304838460279736,0.0409835603823042,0.00840429173266282,0.0360196920012054,0.0310998336643106,0.0416884031594318,0.0304713674558537,0.0417887907202562,"Change Point",0.466666666666667,0.1
0.0615000756119312,0.00439017145677368,0.00516832648151434,0.00361201643203302,0.00370675585766561,0.00398472482925568,0.00444236153632001,0.00285034050710644,0.00288716952283957,0.00460847792764852,"Individual hi",0.493333333333333,0.1
0.205776755629944,0.0349131180787493,0.0312558215597805,0.0385704145977181,0.0106318138103673,0.0353480325010733,0.0330622061536098,0.0388374371152094,0.026356462378105,0.0431747356596959,"Change Point",0.493333333333333,0.1
0.067259715317029,0.00447914989750037,0.00530288452587616,0.00365541526912457,0.0040330130046765,0.00403081513091154,0.00456668519049496,0.00288841923373049,0.0029051092885414,0.00468846706490881,"Individual hi",0.52,0.1
0.0137971889655999,0.0349847364398151,0.031595530331448,0.0383739425481822,0.0128590209477872,0.0364447096910197,0.0316563437186947,0.0418057568484121,0.0236675359245945,0.0438240778909709,"Change Point",0.52,0.1
0.0735232239672336,0.00456600681774561,0.00543823246740654,0.00369378116808467,0.00418347580327614,0.00409281815202652,0.00471635286475627,0.00294815132908432,0.00295041217669417,0.00478514202321296,"Individual hi",0.546666666666667,0.1
0.0143774944638718,0.0321384711749971,0.0317377476373804,0.0325391947126138,0.0158766583160534,0.0279561435373904,0.0286780712854708,0.0252680012845127,0.0171789795665869,0.0440446909776226,"Change Point",0.546666666666667,0.1
0.079917926767538,0.00464234145643659,0.00556104335259562,0.00372363956027756,0.00414585962322935,0.00420231217612024,0.00487642354793042,0.00302106223236268,0.00302901147236339,0.00494177861691045,"Individual hi",0.573333333333333,0.1
0.0769467004294546,0.02937539897771,0.0317163232107687,0.0270344747446512,0.0178585129345009,0.0243884491181127,0.0265096202491718,0.0192353779823581,0.015271285120188,0.0413089551343049,"Change Point",0.573333333333333,0.1
0.0862889145831105,0.00470752533447849,0.00566742577466554,0.00374762489429143,0.00394237674327384,0.00431498903841857,0.00502780921061507,0.00309694330964842,0.00309845193905979,0.00508440468192415,"Individual hi",0.6,0.1
