"pval","Variance_hat","Variance_hat_comp1","Variance_hat_comp2","sdVariance_hat","Median_Variance","Median_Variance_comp1","Median_Variance_comp2","Q1_Variance","Q3_Variance","Method","delta","sigma"
0.0557894305258005,0.00222919001994702,0.00209314289631637,0.00236523714357766,0.00125836917235375,0.00175833105517912,0.00175833105517912,0.00175473843603216,0.00167203966407668,0.00195126207496761,"Individual hi",0.05,0.1
0.582761439295503,0.00610477503616728,0.00602028205301166,0.00618926801932291,0.00113334607582319,0.00555662191553107,0.00555936795526678,0.00555662191553107,0.00535740645589903,0.00636662559728536,"Change Point",0.05,0.1
0.0530332214805846,0.00238188819223154,0.00218522689269362,0.00257854949176946,0.0013344573463322,0.00197294064860029,0.00199520040671222,0.00195045598368003,0.00181555547139234,0.00225641296217026,"Individual hi",0.125,0.1
0.0158900714081834,0.00738330786963315,0.00718618675737898,0.00758042898188733,0.00124532405326151,0.00709774526852235,0.00702436097008454,0.0072160285792985,0.00650715925496275,0.00768111124971095,"Change Point",0.125,0.1
0.348182798794387,0.00377356182440197,0.00341455899905206,0.00413256464975189,0.00147241131764775,0.00344908171222631,0.00329065270314428,0.00355323938461743,0.00316522031470585,0.00375860023710202,"Individual hi",0.2,0.1
0.810075268892514,0.0106500114391434,0.0102034384291293,0.0110965844491576,0.00178131700631424,0.0104004476793737,0.0101091146757117,0.0108143059216244,0.00951905554361725,0.0115157238498774,"Change Point",0.2,0.1
0.771400878919257,0.00419634834373657,0.00378836727472528,0.00460432941274786,0.00140140764593837,0.00398079291919914,0.00378944659376874,0.00422483092019542,0.00357000719318716,0.00427645291595845,"Individual hi",0.275,0.1
0.0432414130176363,0.0156168633027432,0.0149949892373463,0.01623873736814,0.0019632319255368,0.015386537778319,0.0149363549091712,0.0158299595335415,0.0145991102085583,0.0161410293540691,"Change Point",0.275,0.1
0.801962714001732,0.00413147360877254,0.00376785290251494,0.00449509431503014,0.00141082962280039,0.0035357451209198,0.00336140646202368,0.00417433927413285,0.00313596988980633,0.00483683513984897,"Individual hi",0.35,0.1
0.00253977050307141,0.0223523428674686,0.0216568640649506,0.0230478216699866,0.00183095533765656,0.0220863665353116,0.0214132491446032,0.0229297943293714,0.0211882787214662,0.0231714161139571,"Change Point",0.35,0.1
0.808968743236,0.00412505569325031,0.00376706048753716,0.00448305089896346,0.00144860874317823,0.00348575416917002,0.00332139234650497,0.00413599347059449,0.00308682935859171,0.00481058727902631,"Individual hi",0.36,0.1
0.0286962878840421,0.0233575833843343,0.0226722112401767,0.0240429555284919,0.00193367889898413,0.0229666653350096,0.0224609582301619,0.0238797859416018,0.0220247411600203,0.0242875790309982,"Change Point",0.36,0.1
0.838885641577757,0.00412996708250872,0.00378332573542731,0.00447660842959012,0.00160136984705792,0.00339473956072182,0.00324071918978917,0.00401417552314334,0.00298695617945988,0.00479546889770959,"Individual hi",0.386666666666667,0.1
0.812594717646932,0.0261423391621413,0.0253661720387188,0.0269185062855638,0.0021782372467024,0.0258246818535791,0.0252436434794543,0.0263354264835809,0.0243349809924121,0.0276816825446411,"Change Point",0.386666666666667,0.1
0.881555013686073,0.00417078978583589,0.00382959801738331,0.00451198155428846,0.00183150886783577,0.00332871474766383,0.00317810318267966,0.00392269119432775,0.00291231225626606,0.00469631228281349,"Individual hi",0.413333333333333,0.1
