"pval","Variance_hat","Variance_hat_comp1","Variance_hat_comp2","sdVariance_hat","Median_Variance","Median_Variance_comp1","Median_Variance_comp2","Q1_Variance","Q3_Variance","Method","delta","sigma"
0.004213258640154,0.00216897163695098,0.00204625823016704,0.00229168504373492,0.00146921128132186,0.00165180241530533,0.0016429808890603,0.001655822965931,0.00151898673681936,0.00216904505205471,"Individual hi",0.05,0.1
0.24277767432666,0.00574623032289689,0.00564069244108759,0.00585176820470619,0.00131339136239789,0.00543022585593256,0.00535688396625563,0.00553939813774346,0.00472173203931277,0.00622469610183068,"Change Point",0.05,0.1
0.0206798060363115,0.00344497167437426,0.00328710635682682,0.00360283699192169,0.00180405921085863,0.00280197821001734,0.00280037219499018,0.00280451932099703,0.0026802527030363,0.00329713160859461,"Individual hi",0.125,0.1
0.41063484955664,0.00842229273719055,0.00826804422819052,0.00857654124619058,0.00153160204551867,0.00799130478115137,0.00794004537542967,0.00801030869876856,0.00735088008994262,0.00894680796341202,"Change Point",0.125,0.1
0.0362667719861997,0.00401986199923485,0.00377057975036224,0.00426914424810745,0.00203636531294905,0.00355242308636297,0.00356705098037343,0.00354027220194476,0.00333499209150011,0.00386627239424414,"Individual hi",0.2,0.1
0.599960003155256,0.0130762157598804,0.0128111314350701,0.0133413000846907,0.00182051298656736,0.0124355752931409,0.012375200483208,0.0124478615682742,0.011971133905581,0.0137036376741895,"Change Point",0.2,0.1
0.0325542967454584,0.00357612972860116,0.0033371350286507,0.00381512442855162,0.00198810422957912,0.00301063381118839,0.00311517966431119,0.00287739434363585,0.00250833382180892,0.00392093794361081,"Individual hi",0.275,0.1
0.330420268206538,0.0193075889096739,0.0187007283625923,0.0199144494567555,0.00195583890624667,0.0188065399541781,0.0184104739318158,0.0195221857325389,0.0180015424718473,0.0201463149847351,"Change Point",0.275,0.1
0.0331464613932443,0.00354845402011145,0.00327177924064573,0.00382512879957718,0.00225435308157233,0.00264889774716364,0.00284692771012757,0.00245440963785305,0.00227028683491634,0.00366264597637509,"Individual hi",0.35,0.1
0.0159629418138519,0.0255759497317639,0.0244080244621855,0.0267438750013423,0.00356561728812497,0.0249080088516165,0.0234752235370665,0.0255424696678428,0.0230510319056302,0.02706864336216,"Change Point",0.35,0.1
0.0334625444822571,0.00357293710827498,0.00328335992279156,0.0038625142937584,0.00235591148266903,0.00264085706471256,0.00281890736599673,0.00245071643081491,0.00227087915958526,0.003647768332746,"Individual hi",0.36,0.1
0.00618267305763102,0.0260001056557952,0.0248490845015513,0.0271511268100391,0.00408683944065108,0.0251364669341543,0.0236408309316258,0.0257820115701883,0.0231942773012788,0.0280246540237643,"Change Point",0.36,0.1
0.0341741434142936,0.00365394294214811,0.00332235538812572,0.00398553049617051,0.00270664795260415,0.00264467493436704,0.00274847322369737,0.00245689942306407,0.00228937238229118,0.00354953628259791,"Individual hi",0.386666666666667,0.1
0.0608845761697308,0.0276284712986425,0.0262150330530167,0.0290419095442682,0.00533308500341944,0.026583004310775,0.0246876275413641,0.0270793226952565,0.0240564518587384,0.0301325827903235,"Change Point",0.386666666666667,0.1
0.0346242489331348,0.00374495360891724,0.00336768319560737,0.00412222402222712,0.00313850346981135,0.00265567585203634,0.00272495620487411,0.00249452357013705,0.00232831367409537,0.00352306065085602,"Individual hi",0.413333333333333,0.1
0.169362082800864,0.0283079606508223,0.0269345205122142,0.0296814007894305,0.00707126688124444,0.0259688493966093,0.0250114930263916,0.0266098526349577,0.023628508007506,0.0328769635886436,"Change Point",0.413333333333333,0.1
0.0348178520570235,0.00382863372439784,0.00341303678609342,0.00424423066270225,0.00356579573631679,0.00269272793528936,0.00275388337005375,0.00255239752869321,0.00238753672328797,0.00352430441789124,"Individual hi",0.44,0.1
0.234970767472303,0.0283135080779255,0.0266958384275525,0.0299311777282986,0.00897606129708639,0.0261598808161229,0.023660644024451,0.0274089796955934,0.0221919163006703,0.0321080908176439,"Change Point",0.44,0.1
0.0348827878726763,0.00389701198423138,0.00345668832968315,0.00433733563877961,0.00390181991798947,0.00275074511600149,0.00280792205158777,0.00262469399510981,0.00245675920011176,0.00356406229453134,"Individual hi",0.466666666666667,0.1
0.00218894683264263,0.0280646224156763,0.0266148834639731,0.0295143613673795,0.0110361774100624,0.024440046462256,0.0226262770589806,0.0254354120177613,0.0210036102640179,0.0342197723462589,"Change Point",0.466666666666667,0.1
0.0348807322150835,0.00394827654402892,0.00349686151694969,0.00439969157110816,0.00409387140585519,0.00282184572299303,0.00287594316591037,0.00270757773047595,0.00253440415490817,0.00363819423481787,"Individual hi",0.493333333333333,0.1
0.215101989381978,0.0262142420582489,0.0244833987095905,0.0279450854069072,0.0128711390587397,0.0220541648747136,0.0189659513620473,0.0227975604715933,0.01718482459585,0.0334449070067736,"Change Point",0.493333333333333,0.1
0.0348151803063247,0.00398252900906209,0.0035314147717576,0.00443364324636659,0.00412085471176683,0.0029039574557056,0.00295218183717814,0.00279694890771437,0.00262207765072346,0.00362675546881658,"Individual hi",0.52,0.1
0.0461110763482755,0.0246724650164146,0.0238867721144193,0.0254581579184099,0.0147109530181831,0.0182215938368165,0.0172187384027033,0.0187436346525617,0.0147962156729154,0.0325201635812358,"Change Point",0.52,0.1
0.03476251602411,0.0040040892641057,0.00356226341745431,0.0044459151107571,0.00398996007322766,0.00299041554302811,0.00302836906879062,0.00289124026738323,0.00271149343449731,0.00368066076274817,"Individual hi",0.546666666666667,0.1
0.0617159101127659,0.0237753650153886,0.0236787618943281,0.0238719681364492,0.0162815413659366,0.0162402804619467,0.0154394905466398,0.016772022272445,0.0131574075538919,0.0309397137446228,"Change Point",0.546666666666667,0.1
0.034847044392586,0.00401767100308284,0.00359314759031619,0.00444219441584949,0.00372924106873024,0.00307440229814026,0.00311067863956386,0.00298830764701569,0.00280112590870948,0.00376905771505929,"Individual hi",0.573333333333333,0.1
0.0913158410728268,0.0218414213627998,0.0208402922198579,0.0228425505057418,0.0168491671345336,0.0147507064425975,0.0140000726777349,0.0153131536845173,0.0116629560095255,0.0280636484037551,"Change Point",0.573333333333333,0.1
0.035189612300418,0.00402792635007447,0.00362744874259238,0.00442840395755657,0.0033782910828724,0.00315632778850981,0.00319812176088183,0.00308667275791123,0.00289391639211064,0.00385694423515601,"Individual hi",0.6,0.1
0.739766937940364,0.0195118347106604,0.0174430603208575,0.0215806091004632,0.0175914602125499,0.0126183013301951,0.0106490808043141,0.0140209949937711,0.00998863505166375,0.0194674142514977,"Change Point",0.6,0.1
0.0358879876641811,0.00404017933343138,0.00366819645264592,0.00441216221421684,0.00298560797131321,0.00323984881408933,0.00328672837678644,0.00318580941566978,0.00299483271138254,0.00394445975283981,"Individual hi",0.626666666666667,0.1
0.235340593893786,0.0184561483955416,0.0164861152759517,0.0204261815151315,0.0178881704688947,0.0114539258190802,0.00965685448541409,0.0128734760480329,0.00920842743930805,0.0172317910554726,"Change Point",0.626666666666667,0.1
0.0369913071288434,0.00405859354809092,0.00371704981186772,0.00440013728431412,0.00259447825363465,0.00332773518799087,0.00337585474368538,0.00328538746876162,0.00309348318969897,0.00401281894086408,"Individual hi",0.653333333333333,0.1
0.966276578225552,0.0174306050759017,0.0155328574550708,0.0193283526967327,0.0180155907961152,0.0104957267319764,0.00886173931578567,0.0114980316392526,0.0085477496414811,0.0152048637511561,"Change Point",0.653333333333333,0.1
0.0384586361452208,0.00408458377944599,0.00377299414123226,0.00439617341765972,0.00223693198357243,0.0034202576788015,0.00346467371426866,0.00338438135677841,0.00318922127430692,0.00407913941703137,"Individual hi",0.68,0.1
0.0996482927371501,0.0164787087725567,0.0146296628468243,0.0183277546982891,0.0179758918165214,0.00965502564473438,0.00823001081799452,0.0104913547548695,0.00808465090646844,0.0134409058342164,"Change Point",0.68,0.1
0.0402385657437481,0.00411949628026449,0.00383551127370713,0.00440348128682185,0.00193203561106307,0.00351304942475084,0.00355308232578312,0.00348311198625833,0.00329424473903785,0.0041346829123071,"Individual hi",0.706666666666667,0.1
0.875988220803507,0.0155274713329779,0.0137187108897958,0.0173362317761601,0.017813038944046,0.00908265191223673,0.00766746000945729,0.00934503031239562,0.00760539053117961,0.0117811817199957,"Change Point",0.706666666666667,0.1
0.0422572188951732,0.00416339323711131,0.00390347096328007,0.00442331551094254,0.0016880913616741,0.00360625145675662,0.00364121891821679,0.00358139144732131,0.00339805643545946,0.0042164078857441,"Individual hi",0.733333333333333,0.1
0.223678528513278,0.0144425005380567,0.0125390442903504,0.0163459567857629,0.0172679498386626,0.00841246004261038,0.00721864146195607,0.00875677746096286,0.00724527714994518,0.0108549941442017,"Change Point",0.733333333333333,0.1
0.0444212886361244,0.00421483392502068,0.00397488921970589,0.00445477863033547,0.00150186928303401,0.0036977737957543,0.00372595418790527,0.00367914704753438,0.0035000871996402,0.00430331157498519,"Individual hi",0.76,0.1
0.533215546597033,0.013524676623418,0.01151475253057,0.0155346007162661,0.0168068299456781,0.00814325613843073,0.00680919701631956,0.0082709093319308,0.00685315583562503,0.0102398458403929,"Change Point",0.76,0.1
0.0466819552224822,0.00427298712079797,0.00404906667080721,0.00449690757078873,0.00136489053776866,0.00378935561392712,0.0038048412480519,0.00377630598005472,0.0036007310206819,0.00438453806273174,"Individual hi",0.786666666666667,0.1
0.172543769716099,0.0128387605681407,0.010869286600198,0.0148082345360835,0.0162043895465633,0.00785227130968571,0.00661974054775421,0.00805246975844209,0.00666541938924908,0.00958766415857715,"Change Point",0.786666666666667,0.1
0.214837757453571,0.00433638783662893,0.00412483721805092,0.00454793845520693,0.00126556908226013,0.00388081030144016,0.00388330094387187,0.0038729911413133,0.00369715073744544,0.00446258217999819,"Individual hi",0.813333333333333,0.1
0.638492683153915,0.0121431862972196,0.0102139622054655,0.0140724103889737,0.0153859302076827,0.00755541535200089,0.00651730962314188,0.007940110464323,0.00652669159536567,0.0092664765078659,"Change Point",0.813333333333333,0.1
0.223308783176663,0.00440319770910024,0.00420085268699152,0.00460554273120896,0.00119359895821994,0.00396103389313482,0.00396103389313482,0.00396864022003524,0.00378816680239423,0.00453872985828205,"Individual hi",0.84,0.1
0.634658569354157,0.0114708234584548,0.00965000143055143,0.0132916454863581,0.0145982758969777,0.00715069205434439,0.00645186416607858,0.00788051484432089,0.00630567216621384,0.00905209356728962,"Change Point",0.84,0.1
0.231535364875382,0.00447318945698584,0.00427734209608868,0.004669036817883,0.00114015104529592,0.0040450802932485,0.0040450802932485,0.00406393118835155,0.00388065674481195,0.004613977693386,"Individual hi",0.866666666666667,0.1
0.565067781089545,0.0109382625373869,0.00915933355223546,0.0127171915225382,0.0137064703822352,0.00700598177256985,0.00642656212359718,0.00780139883145489,0.0062819240597863,0.00864982413329855,"Change Point",0.866666666666667,0.1
0.239505210044652,0.00454527779007638,0.00435364507676483,0.00473691050338794,0.00109909974969871,0.00412789538155751,0.00412789538155751,0.00415913647210873,0.00397531574694158,0.00468776909814958,"Individual hi",0.893333333333333,0.1
0.72332247594639,0.0104539062492397,0.00873656254272155,0.0121712499557578,0.0127588364703576,0.00695309531691588,0.00638848484560772,0.00773283648897282,0.0062803743456778,0.00834236594823263,"Change Point",0.893333333333333,0.1
0.247208953621386,0.00461824566977444,0.00442903601241674,0.00480745532713213,0.00106629709513419,0.0042094920361334,0.0042094920361334,0.00425437844591973,0.00406373999158448,0.00476024338482501,"Individual hi",0.92,0.1
0.110916342804602,0.0100138017281215,0.00837120321823687,0.0116564002380062,0.0117748889846617,0.00693124338466741,0.00636404906795222,0.00763786520852514,0.00626412557569775,0.00809768092426347,"Change Point",0.92,0.1
0.25467969654377,0.00469161576822604,0.00450325370955868,0.00487997782689339,0.00103898168466493,0.00430172631400074,0.00428947226326751,0.00434593708199687,0.00415270625432203,0.00483114261132212,"Individual hi",0.946666666666667,0.1
0.453057288528746,0.00961101033341022,0.00804714339554749,0.011174877271273,0.0107753433208948,0.00691464272788281,0.00634869243662659,0.00757340368997533,0.00626279718674997,0.0079385080033357,"Change Point",0.946666666666667,0.1
0.261969835183501,0.00476511605860702,0.00457648595620211,0.00495374616101193,0.00101523745821968,0.0044025767083376,0.00436832333605504,0.00443683943208914,0.00424361801910145,0.00490051638170979,"Individual hi",0.973333333333333,0.1
0.231116129939685,0.00924606754483398,0.00776372728869488,0.0107284078009731,0.00977825885939343,0.00690513584257768,0.00626348081498944,0.00755393123642569,0.006251288372057,0.00789614463862645,"Change Point",0.973333333333333,0.1
0.269068534087021,0.00483840635810627,0.00464842282522752,0.00502838989098502,0.000994037598096495,0.0045031089900671,0.0044456336982331,0.00452698329004677,0.00432909051941392,0.00496870134085151,"Individual hi",1,0.1
0.41329951794936,0.00891788742193479,0.00751767000525007,0.0103181048386195,0.00880088816028956,0.00686347201444449,0.00625023786920437,0.00749610271241004,0.00624802370690065,0.00783798081692832,"Change Point",1,0.1
0.294131205636824,0.00510666854419593,0.00490513116679413,0.00530820592159773,0.000927909679976459,0.00478170150536969,0.00474068785804673,0.00487567877095712,0.00463519627416548,0.00526790356960159,"Individual hi",1.1,0.1
0.495196864088927,0.00789732880398675,0.00675316862119268,0.00904148898678081,0.00539178739792326,0.00683342198042605,0.00620028820671692,0.00740600051201554,0.00620719960472779,0.00777102227244101,"Change Point",1.1,0.1
0.382513829631781,0.00616643636343222,0.00583609854024414,0.0064967741866203,0.000741948021001483,0.00598575801812288,0.00573291068693806,0.00618202564124761,0.00573323434554454,0.00622579551271288,"Individual hi",1.56842105263158,0.1
