"pval","Variance_hat","Variance_hat_comp1","Variance_hat_comp2","sdVariance_hat","Median_Variance","Median_Variance_comp1","Median_Variance_comp2","Q1_Variance","Q3_Variance","Method","delta","sigma"
0.000513829184607007,0.00149196519506375,0.00152895169585759,0.0014549786942699,0.000479683118266476,0.00143364691928742,0.0015021449161317,0.00131782545189019,0.00111437443824423,0.00163988546973612,"Individual hi",0.05,0.1
0.440553578969453,0.00552189379226871,0.00562570844982478,0.00541807913471264,0.00078243337318175,0.00530996898287838,0.00576539067571004,0.00517548550764259,0.00482838040959317,0.00616620114417255,"Change Point",0.05,0.1
0.0106386116001839,0.00255971596812551,0.00270913672845084,0.00241029520780018,0.000625375645858094,0.00234575964596638,0.00284527531445047,0.00227191644530609,0.00206171753992847,0.00302409113190789,"Individual hi",0.125,0.1
0.150486174141186,0.00804911483910593,0.00820630882719937,0.00789192085101249,0.00123219398479947,0.00813532016326252,0.00862813402776921,0.00798123926513485,0.00689007219822607,0.00925597353011722,"Change Point",0.125,0.1
0.0948350224436966,0.0031378705058594,0.00336310693322803,0.00291263407849077,0.000574083410856444,0.00301968294163376,0.00329182112726592,0.00276942981899992,0.0026742588982306,0.00336068271023429,"Individual hi",0.2,0.1
0.074937501701021,0.012257167826749,0.0124802021768886,0.0120341334766095,0.00189402307879133,0.0122961230233442,0.0130793160249095,0.0122255553665696,0.0111357115926489,0.0136229352515351,"Change Point",0.2,0.1
0.113385319621265,0.00342514228096706,0.00364684405127003,0.00320344051066409,0.000748362970881464,0.0034460835175937,0.003564018221625,0.00275466246770804,0.00277525587149503,0.00400286889370017,"Individual hi",0.275,0.1
0.0570869747109238,0.0181936182878136,0.0181966461006481,0.018190590474979,0.00161465489278264,0.0184587777564251,0.0187460274444012,0.0182426197127235,0.0173630181475538,0.019228050624872,"Change Point",0.275,0.1
0.0915707374777283,0.00353550208615948,0.0036886450327664,0.00338235913955256,0.00152511820054754,0.00319125502750843,0.00342462011399664,0.00248787335102641,0.00250567266758105,0.00378661144796613,"Individual hi",0.35,0.1
0.636050312020125,0.0248063119668592,0.0244490034697991,0.0251636204639193,0.00308025902945201,0.0255084435559705,0.0250087258548476,0.0257372601858487,0.0223162607102325,0.0265971085362121,"Change Point",0.35,0.1
0.0909753663830323,0.00356079806346585,0.00370819711896142,0.00341339900797028,0.0016619898124382,0.00315074474297462,0.00339058885077111,0.00247018935525857,0.00248727250957314,0.00376331518607228,"Individual hi",0.36,0.1
0.0370551320119571,0.0257620209709808,0.0253849763737995,0.0261390655681621,0.00322618771928878,0.0261911330340605,0.0259127640366961,0.0264227392340391,0.0230203095060084,0.0273854576018475,"Change Point",0.36,0.1
0.0930584878015326,0.00364170794578281,0.00378365262650807,0.00349976326505756,0.00209684206471395,0.00309983061072382,0.00332232502717572,0.0024515527542211,0.0024671139694561,0.00373023594501353,"Individual hi",0.386666666666667,0.1
0.0486529945733204,0.0277818166520629,0.0274408310253421,0.0281228022787838,0.00454317691050259,0.0281977163735383,0.028320038047479,0.0268872344329365,0.0242926709839336,0.0305784308805799,"Change Point",0.386666666666667,0.1
0.100505435890475,0.00374482412131637,0.00389719260312063,0.00359245563951212,0.00265018417425489,0.00304623579402864,0.00324344131624228,0.00246791098384448,0.00248279146515135,0.00372097286543422,"Individual hi",0.413333333333333,0.1
0.0239235089752215,0.0288211161739298,0.0280474202326492,0.0295948121152105,0.00693453466240009,0.0276812272004634,0.0285165857160931,0.0273734534377673,0.0239694019865979,0.0341792453732175,"Change Point",0.413333333333333,0.1
