"pvalues","Fission"
0.00894741528612972,"Marginal thinning"
0.387103760502083,"Conditional thinning"
0.00356958669862757,"Marginal thinning"
0.75806796357432,"Conditional thinning"
0.0874281698807546,"Marginal thinning"
0.958487325735809,"Conditional thinning"
3.68630473031687e-05,"Marginal thinning"
0.92097511723712,"Conditional thinning"
0.00124987005660572,"Marginal thinning"
0.82961792429237,"Conditional thinning"
0.0104271042141969,"Marginal thinning"
0.900014150550294,"Conditional thinning"
0.000828333277232981,"Marginal thinning"
0.323026860642035,"Conditional thinning"
0.00211040291776421,"Marginal thinning"
0.801395128885784,"Conditional thinning"
0.000987936364444808,"Marginal thinning"
0.25247943777339,"Conditional thinning"
0.102073512762703,"Marginal thinning"
0.164554741176824,"Conditional thinning"
0.0793149306255238,"Marginal thinning"
0.705545899650269,"Conditional thinning"
0.409117388632627,"Marginal thinning"
0.845084277909478,"Conditional thinning"
2.46622606815678e-05,"Marginal thinning"
0.898208577556719,"Conditional thinning"
0.0470930381939394,"Marginal thinning"
0.568017955376037,"Conditional thinning"
0.000603263278943969,"Marginal thinning"
0.707923885455757,"Conditional thinning"
7.25247255366538e-05,"Marginal thinning"
0.701139868916634,"Conditional thinning"
0.0152390798171005,"Marginal thinning"
0.92399811106087,"Conditional thinning"
0.00206530125679238,"Marginal thinning"
0.123252010575406,"Conditional thinning"
0.0941491526975505,"Marginal thinning"
0.0309009932919761,"Conditional thinning"
0.0016182503563559,"Marginal thinning"
0.472319523764029,"Conditional thinning"
0.000729382844335788,"Marginal thinning"
0.599938480927512,"Conditional thinning"
0.00943381909233626,"Marginal thinning"
0.131699738916241,"Conditional thinning"
0.000267600081235535,"Marginal thinning"
0.579065314109146,"Conditional thinning"
8.87175040754405e-06,"Marginal thinning"
0.956850163909633,"Conditional thinning"
0.0337492737933179,"Marginal thinning"
0.267600010547167,"Conditional thinning"
0.0358325044564039,"Marginal thinning"
0.356654672098688,"Conditional thinning"
6.58241057219692e-05,"Marginal thinning"
1,"Conditional thinning"
1.04917412264831e-06,"Marginal thinning"
0.284554793610335,"Conditional thinning"
0.000405043666155995,"Marginal thinning"
0.249802479911842,"Conditional thinning"
0.000163726262168981,"Marginal thinning"
0.806365689693626,"Conditional thinning"
0.00179604240514677,"Marginal thinning"
0.899370513482741,"Conditional thinning"
0.0445409761784565,"Marginal thinning"
0.93953395115189,"Conditional thinning"
0.0294934894481484,"Marginal thinning"
0.093869866426507,"Conditional thinning"
0.00535390706147622,"Marginal thinning"
0.550408685578291,"Conditional thinning"
0.232514669343024,"Marginal thinning"
0.866165106437646,"Conditional thinning"
0.00200276208710924,"Marginal thinning"
0.607509569940511,"Conditional thinning"
0.00783864904744793,"Marginal thinning"
0.717654859045154,"Conditional thinning"
0.000316030957252129,"Marginal thinning"
0.775877927636295,"Conditional thinning"
0.0166666088871967,"Marginal thinning"
0.344647321773092,"Conditional thinning"
0.000139250097155517,"Marginal thinning"
1,"Conditional thinning"
0.000606493963615712,"Marginal thinning"
0.354787904505543,"Conditional thinning"
3.38463514367275e-05,"Marginal thinning"
0.952893735755754,"Conditional thinning"
0.00124664947345652,"Marginal thinning"
0.570401236777102,"Conditional thinning"
0.0608619343615883,"Marginal thinning"
0.660805763033497,"Conditional thinning"
0.000605347813677269,"Marginal thinning"
0.410730301219008,"Conditional thinning"
0.00100723565796307,"Marginal thinning"
0.858730771006655,"Conditional thinning"
0.0694734423677374,"Marginal thinning"
0.599281097281119,"Conditional thinning"
0.00109206495540719,"Marginal thinning"
0.841492900400693,"Conditional thinning"
0.000542912096526788,"Marginal thinning"
0.478381788473874,"Conditional thinning"
0.000227044408045203,"Marginal thinning"
0.650677041200006,"Conditional thinning"
0.000698561206466013,"Marginal thinning"
0.0628263045784166,"Conditional thinning"
0.00870070403950127,"Marginal thinning"
0.762749593639725,"Conditional thinning"
0.0397371966315163,"Marginal thinning"
0.640980765912202,"Conditional thinning"
0.00122957760788688,"Marginal thinning"
0.499003471514767,"Conditional thinning"
0.00075707390793467,"Marginal thinning"
0.719175809392846,"Conditional thinning"
8.03796902120993e-05,"Marginal thinning"
0.613226524997598,"Conditional thinning"
0.00133763640701002,"Marginal thinning"
0.304222736228957,"Conditional thinning"
0.0324424802373995,"Marginal thinning"
0.230460640775602,"Conditional thinning"
0.308330160749894,"Marginal thinning"
0.566146641664397,"Conditional thinning"
0.00464742333274664,"Marginal thinning"
0.439185843231243,"Conditional thinning"
0.000107870269346509,"Marginal thinning"
0.825772207364743,"Conditional thinning"
0.00100523638941277,"Marginal thinning"
0.87981915339651,"Conditional thinning"
1.19984831263107e-05,"Marginal thinning"
0.306657801167141,"Conditional thinning"
0.00370539035709442,"Marginal thinning"
0.879747801608551,"Conditional thinning"
0.00313197561164539,"Marginal thinning"
0.0364792552090746,"Conditional thinning"
0.00512364838753134,"Marginal thinning"
0.117148348015135,"Conditional thinning"
0.0240450534299948,"Marginal thinning"
0.254399054003224,"Conditional thinning"
0.0135159283432412,"Marginal thinning"
0.280965368999175,"Conditional thinning"
0.00174039979942266,"Marginal thinning"
0.306840696903562,"Conditional thinning"
0.00273472770311203,"Marginal thinning"
0.548130460242258,"Conditional thinning"
0.00518789284417217,"Marginal thinning"
0.894594316958233,"Conditional thinning"
0.0526396506325759,"Marginal thinning"
0.768443080396501,"Conditional thinning"
0.0182429858502579,"Marginal thinning"
0.499172366478502,"Conditional thinning"
0.0059521258373016,"Marginal thinning"
0.451415512157531,"Conditional thinning"
0.00126402721958167,"Marginal thinning"
0.565082578149512,"Conditional thinning"
0.0282503904932326,"Marginal thinning"
0.45424705685303,"Conditional thinning"
0.00172518546992387,"Marginal thinning"
0.103496785303593,"Conditional thinning"
0.0148775247476128,"Marginal thinning"
0.785248156091375,"Conditional thinning"
0.00442755784157315,"Marginal thinning"
0.5650340183002,"Conditional thinning"
0.000154972300975967,"Marginal thinning"
0.921956082131477,"Conditional thinning"
0.000759088342918062,"Marginal thinning"
0.340442920538503,"Conditional thinning"
0.0282973701304881,"Marginal thinning"
0.459073901305367,"Conditional thinning"
0.0839940240244837,"Marginal thinning"
0.29409187144119,"Conditional thinning"
0.0242080102229171,"Marginal thinning"
0.0190422712226889,"Conditional thinning"
0.018319880486907,"Marginal thinning"
0.992187581582532,"Conditional thinning"
0.0124287022715238,"Marginal thinning"
0.632842703112092,"Conditional thinning"
0.00296391959336104,"Marginal thinning"
0.819243470249573,"Conditional thinning"
3.67536137393836e-05,"Marginal thinning"
0.110548255962385,"Conditional thinning"
0.00249652723990898,"Marginal thinning"
0.290503973950354,"Conditional thinning"
0.00694995468866746,"Marginal thinning"
0.557128317649406,"Conditional thinning"
0.00026944348737309,"Marginal thinning"
0.802382352186324,"Conditional thinning"
0.00264144447598459,"Marginal thinning"
0.913119207617976,"Conditional thinning"
0.251250374699129,"Marginal thinning"
0.390997237487531,"Conditional thinning"
0.000469481801001952,"Marginal thinning"
0.527602312010945,"Conditional thinning"
0.00056528338214199,"Marginal thinning"
0.338851223630595,"Conditional thinning"
0.0701720838627843,"Marginal thinning"
0.29482428342426,"Conditional thinning"
0.00638558173105345,"Marginal thinning"
0.900630807061686,"Conditional thinning"
0.000127210568695095,"Marginal thinning"
0.718640037654574,"Conditional thinning"
0.580875211961117,"Marginal thinning"
0.481089236972566,"Conditional thinning"
0.00341870271095419,"Marginal thinning"
0.77736942665773,"Conditional thinning"
0.000721904072114247,"Marginal thinning"
0.255223693173597,"Conditional thinning"
0.00796917597865532,"Marginal thinning"
0.350622016719927,"Conditional thinning"
0.000327211282911722,"Marginal thinning"
0.257761711116139,"Conditional thinning"
4.09977888042687e-05,"Marginal thinning"
0.92646089923943,"Conditional thinning"
0.000448024311926824,"Marginal thinning"
0.746141856763573,"Conditional thinning"
0.00139078859376324,"Marginal thinning"
0.930084082687806,"Conditional thinning"
0.00155858084811939,"Marginal thinning"
0.726860044873488,"Conditional thinning"
0.000175058627847838,"Marginal thinning"
0.184413939863534,"Conditional thinning"
0.00339979818949137,"Marginal thinning"
0.723105966658519,"Conditional thinning"
0.130340258501393,"Marginal thinning"
0.835793878945658,"Conditional thinning"
0.16879561378481,"Marginal thinning"
0.175372132261467,"Conditional thinning"
0.0566175026428854,"Marginal thinning"
0.632260379265394,"Conditional thinning"
0.025425970510527,"Marginal thinning"
0.131759176696858,"Conditional thinning"
0.0986813138955584,"Marginal thinning"
0.863974596096423,"Conditional thinning"
3.09070832189067e-05,"Marginal thinning"
0.268392242366374,"Conditional thinning"
0.0292273093455653,"Marginal thinning"
0.77723873926521,"Conditional thinning"
0.000118469396790387,"Marginal thinning"
0.572195203609226,"Conditional thinning"
0.0082272933247656,"Marginal thinning"
0.2602788932647,"Conditional thinning"
0.00217027223251579,"Marginal thinning"
0.669498790570632,"Conditional thinning"
0.00592370530758576,"Marginal thinning"
0.791566579493954,"Conditional thinning"
0.170759347473756,"Marginal thinning"
1,"Conditional thinning"
0.00807143810578771,"Marginal thinning"
0.0604398345838862,"Conditional thinning"
0.000494639789430502,"Marginal thinning"
0.755287962682426,"Conditional thinning"
1.91251894141572e-05,"Marginal thinning"
0.335433548676965,"Conditional thinning"
0.00388759459195639,"Marginal thinning"
0.434916087624757,"Conditional thinning"
0.0277671821120355,"Marginal thinning"
0.072550187123619,"Conditional thinning"
0.031395654428272,"Marginal thinning"
0.609415092861741,"Conditional thinning"
0.000112033474699317,"Marginal thinning"
0.265354810347127,"Conditional thinning"
0.176393653094939,"Marginal thinning"
0.221467797862011,"Conditional thinning"
0.0100537040778316,"Marginal thinning"
0.748246381379447,"Conditional thinning"
0.0379646216754497,"Marginal thinning"
0.392568606935141,"Conditional thinning"
0.0030076782823291,"Marginal thinning"
0.602572645875134,"Conditional thinning"
0.00010898446630249,"Marginal thinning"
0.43067579226484,"Conditional thinning"
0.000569139163345276,"Marginal thinning"
0.383534915737416,"Conditional thinning"
5.14498397200073e-05,"Marginal thinning"
0.0431494921405788,"Conditional thinning"
0.000209396651654236,"Marginal thinning"
0.0588919307557658,"Conditional thinning"
0.213108030859236,"Marginal thinning"
0.129941784103159,"Conditional thinning"
0.00215370933903276,"Marginal thinning"
0.853590488348515,"Conditional thinning"
0.000545612081605524,"Marginal thinning"
0.262114473172107,"Conditional thinning"
0.049433025190063,"Marginal thinning"
0.924111642327786,"Conditional thinning"
0.0120498419743084,"Marginal thinning"
0.745284049741742,"Conditional thinning"
0.00156193106748529,"Marginal thinning"
0.890415931061045,"Conditional thinning"
0.000357700409742157,"Marginal thinning"
0.837124126065434,"Conditional thinning"
0.00184845712749993,"Marginal thinning"
0.658956119764497,"Conditional thinning"
0.0590671611960997,"Marginal thinning"
0.814206120085629,"Conditional thinning"
0.00453469932940506,"Marginal thinning"
0.767947373423943,"Conditional thinning"
0.0033343053386082,"Marginal thinning"
0.853540489560705,"Conditional thinning"
0.000383642806490201,"Marginal thinning"
0.562013486388627,"Conditional thinning"
0.30080317045814,"Marginal thinning"
0.896477388773805,"Conditional thinning"
0.00377228996617073,"Marginal thinning"
0.930280395426545,"Conditional thinning"
0.0133746025244079,"Marginal thinning"
0.776045495394834,"Conditional thinning"
0.002996129265521,"Marginal thinning"
0.781035598240657,"Conditional thinning"
0.010248943949939,"Marginal thinning"
0.370570290723028,"Conditional thinning"
0.0261675747905626,"Marginal thinning"
0.932944015096352,"Conditional thinning"
0.00344005993250478,"Marginal thinning"
0.217610816513214,"Conditional thinning"
0.000638923326131272,"Marginal thinning"
0.468922817084234,"Conditional thinning"
0.0465440979948923,"Marginal thinning"
0.769068897817364,"Conditional thinning"
0.000985681215138314,"Marginal thinning"
0.22831343669051,"Conditional thinning"
0.000239830948064682,"Marginal thinning"
0.550415697330456,"Conditional thinning"
0.000656070023757171,"Marginal thinning"
1.56029761065496e-15,"Conditional thinning"
0.00131633320991372,"Marginal thinning"
0.0108251952715059,"Conditional thinning"
0.000835938415967822,"Marginal thinning"
0.68163254321889,"Conditional thinning"
0.00751020080054381,"Marginal thinning"
0.242243789017191,"Conditional thinning"
0.000214101853801051,"Marginal thinning"
0.232234515576597,"Conditional thinning"
7.99756585933464e-05,"Marginal thinning"
0.278676249176962,"Conditional thinning"
0.0163158945017057,"Marginal thinning"
0.887357052232109,"Conditional thinning"
0.000103554790491263,"Marginal thinning"
0.483425026499757,"Conditional thinning"
0.000283895512448246,"Marginal thinning"
0.813203985836335,"Conditional thinning"
0.00320730787864615,"Marginal thinning"
0.765699018854132,"Conditional thinning"
0.00156170781551064,"Marginal thinning"
0.511818910324188,"Conditional thinning"
0.000881031082851903,"Marginal thinning"
1,"Conditional thinning"
0.00203213995283792,"Marginal thinning"
0.904151395749891,"Conditional thinning"
0.056754221661611,"Marginal thinning"
0.976751272831262,"Conditional thinning"
7.76381458162977e-05,"Marginal thinning"
0.511755398100664,"Conditional thinning"
0.00190630968111155,"Marginal thinning"
0.159139491895041,"Conditional thinning"
0.00287856253825009,"Marginal thinning"
0.457148622689148,"Conditional thinning"
0.0185111704630683,"Marginal thinning"
0.620804450758042,"Conditional thinning"
0.00166420617662722,"Marginal thinning"
0.984175852284504,"Conditional thinning"
0.0436024582276633,"Marginal thinning"
0.39029872838386,"Conditional thinning"
0.0344690406817577,"Marginal thinning"
0.626969416832576,"Conditional thinning"
0.0260236122708918,"Marginal thinning"
0.185279759283035,"Conditional thinning"
0.000109538415088378,"Marginal thinning"
0.789369586890004,"Conditional thinning"
0.000115973947570763,"Marginal thinning"
0.956958187407201,"Conditional thinning"
0.000405833146732604,"Marginal thinning"
0.835397124280527,"Conditional thinning"
0.0029034957936858,"Marginal thinning"
0.976041377160544,"Conditional thinning"
0.0230372706295197,"Marginal thinning"
0.446751935254516,"Conditional thinning"
6.62086195699566e-05,"Marginal thinning"
0.16874322555433,"Conditional thinning"
0.044538891464712,"Marginal thinning"
0.469044005482775,"Conditional thinning"
0.00125236435495629,"Marginal thinning"
0.0493395659662471,"Conditional thinning"
3.46429544820475e-05,"Marginal thinning"
0.0306954900093431,"Conditional thinning"
0.00733748632319607,"Marginal thinning"
0.487449275429399,"Conditional thinning"
5.76463611945616e-06,"Marginal thinning"
0.984442030129369,"Conditional thinning"
0.0130866603894548,"Marginal thinning"
0.0361429273525805,"Conditional thinning"
0.00172638019541527,"Marginal thinning"
0.44687235437372,"Conditional thinning"
0.00525959381535205,"Marginal thinning"
0.50347257312009,"Conditional thinning"
0.231290524688098,"Marginal thinning"
0.43024617888037,"Conditional thinning"
0.00358826135829153,"Marginal thinning"
0.79647202839166,"Conditional thinning"
4.70004072864432e-06,"Marginal thinning"
0.816750145722489,"Conditional thinning"
0.00203780310156188,"Marginal thinning"
0.922502658587504,"Conditional thinning"
0.059466806311294,"Marginal thinning"
0.203432052863364,"Conditional thinning"
0.129838574923208,"Marginal thinning"
0.372367560073615,"Conditional thinning"
3.39067871087735e-05,"Marginal thinning"
0.165296790703587,"Conditional thinning"
0.00253321986979604,"Marginal thinning"
0.435634933591527,"Conditional thinning"
0.0172648084986143,"Marginal thinning"
0.859966465759649,"Conditional thinning"
0.0155745451100947,"Marginal thinning"
0.830700824552965,"Conditional thinning"
0.0065475836789839,"Marginal thinning"
0.496233305550396,"Conditional thinning"
0.0086080603421438,"Marginal thinning"
0.0615633114013193,"Conditional thinning"
4.21124597281388e-05,"Marginal thinning"
0.982670696784704,"Conditional thinning"
0.0790693024654493,"Marginal thinning"
0.548496348588879,"Conditional thinning"
0.00112365782910742,"Marginal thinning"
0.360607273254797,"Conditional thinning"
0.00058888102032424,"Marginal thinning"
0.434733585264757,"Conditional thinning"
0.000499972901537966,"Marginal thinning"
0.725874495439794,"Conditional thinning"
0.00145824083131829,"Marginal thinning"
0.362752079915938,"Conditional thinning"
0.515898213276777,"Marginal thinning"
0.671509337763806,"Conditional thinning"
0.0121970394344061,"Marginal thinning"
0.44619414317518,"Conditional thinning"
0.0041802105739519,"Marginal thinning"
0.444653832057528,"Conditional thinning"
0.000258488025309458,"Marginal thinning"
0.325681541646638,"Conditional thinning"
0.0589639522848027,"Marginal thinning"
0.689512082630869,"Conditional thinning"
5.87394664705219e-05,"Marginal thinning"
0.708180312204492,"Conditional thinning"
0.0235912525333034,"Marginal thinning"
0.379005129223345,"Conditional thinning"
0.0126304708123602,"Marginal thinning"
0.805614276343052,"Conditional thinning"
0.00131714673204405,"Marginal thinning"
0.295254505906793,"Conditional thinning"
0.0143650476744416,"Marginal thinning"
0.800330602205033,"Conditional thinning"
0.00208000444562585,"Marginal thinning"
0.898664368026286,"Conditional thinning"
0.0014373018526279,"Marginal thinning"
0.709597758452009,"Conditional thinning"
3.28512246419966e-05,"Marginal thinning"
0.414300515568551,"Conditional thinning"
0.0674567573654766,"Marginal thinning"
0.727137868918906,"Conditional thinning"
0.000996716779325095,"Marginal thinning"
0.967725723801959,"Conditional thinning"
0.0072326653242761,"Marginal thinning"
0.786035536091802,"Conditional thinning"
0.197733158575848,"Marginal thinning"
0.89458089349959,"Conditional thinning"
0.00381185498992118,"Marginal thinning"
0.351077279762266,"Conditional thinning"
0.000167183002374944,"Marginal thinning"
0.54206067113246,"Conditional thinning"
0.00180364035887056,"Marginal thinning"
0.684823314203724,"Conditional thinning"
0.000149183205714308,"Marginal thinning"
0.331156745301791,"Conditional thinning"
0.00399503010180875,"Marginal thinning"
0.718858869750094,"Conditional thinning"
0.00356331642886914,"Marginal thinning"
0.704528642338029,"Conditional thinning"
0.0205769421381907,"Marginal thinning"
0.220539320011602,"Conditional thinning"
3.13836363288998e-05,"Marginal thinning"
0.668232575512582,"Conditional thinning"
0.0082224027476729,"Marginal thinning"
0.608837005208937,"Conditional thinning"
0.114953836640622,"Marginal thinning"
0.672773523593052,"Conditional thinning"
0.0139047114635138,"Marginal thinning"
0.918184350980426,"Conditional thinning"
0.00517650208553829,"Marginal thinning"
0.955773075999328,"Conditional thinning"
2.22874868702022e-05,"Marginal thinning"
0.528674166520676,"Conditional thinning"
0.0168734224186984,"Marginal thinning"
0.969775693708096,"Conditional thinning"
0.00344093556870063,"Marginal thinning"
0.832694819497887,"Conditional thinning"
0.00553713460615655,"Marginal thinning"
0.912169841770268,"Conditional thinning"
0.013116681159521,"Marginal thinning"
4.3890470519686e-05,"Conditional thinning"
0.000836244371588608,"Marginal thinning"
0.181741693186823,"Conditional thinning"
0.00422192445635722,"Marginal thinning"
0.847611916997945,"Conditional thinning"
0.00844741772177333,"Marginal thinning"
0.922646545556285,"Conditional thinning"
0.0029341476514442,"Marginal thinning"
0.465974146492001,"Conditional thinning"
0.00023934860822056,"Marginal thinning"
0.499572313362246,"Conditional thinning"
0.00333826991428601,"Marginal thinning"
0.843539149009499,"Conditional thinning"
0.00459570561057339,"Marginal thinning"
0.266713123239242,"Conditional thinning"
0.00203279467261551,"Marginal thinning"
0.420045717013993,"Conditional thinning"
0.011392612863162,"Marginal thinning"
0.654736140805203,"Conditional thinning"
0.00820983265549395,"Marginal thinning"
0.510827733650977,"Conditional thinning"
0.0346720774076368,"Marginal thinning"
0.966825849597976,"Conditional thinning"
0.0101444464667696,"Marginal thinning"
0.247232009288984,"Conditional thinning"
0.00148421050735712,"Marginal thinning"
0.280230099732588,"Conditional thinning"
0.00267045371053183,"Marginal thinning"
0.815527734417211,"Conditional thinning"
0.000286124505930097,"Marginal thinning"
0.976449638563879,"Conditional thinning"
0.000300976644509638,"Marginal thinning"
0.264526273187118,"Conditional thinning"
0.0994203255622061,"Marginal thinning"
0.340688368915221,"Conditional thinning"
0.000339981735219363,"Marginal thinning"
0.676127373596758,"Conditional thinning"
0.0257129902688696,"Marginal thinning"
0.789721595535081,"Conditional thinning"
0.000278391248630608,"Marginal thinning"
0.0613200717152768,"Conditional thinning"
0.00152269370500997,"Marginal thinning"
0.755410355014517,"Conditional thinning"
0.00311048141123909,"Marginal thinning"
0.595015026872772,"Conditional thinning"
0.0766298434251149,"Marginal thinning"
0.320144796837937,"Conditional thinning"
0.034544520237053,"Marginal thinning"
0.682891473408845,"Conditional thinning"
2.38568000558979e-05,"Marginal thinning"
0.899182189542703,"Conditional thinning"
7.00183778036458e-05,"Marginal thinning"
0.55627787452597,"Conditional thinning"
0.186081698465567,"Marginal thinning"
0.687900220888218,"Conditional thinning"
0.000997265762062501,"Marginal thinning"
0.326325001106284,"Conditional thinning"
0.00467655921092264,"Marginal thinning"
0.50969284647642,"Conditional thinning"
2.69502250339736e-06,"Marginal thinning"
0.935395303381427,"Conditional thinning"
0.00895338123856667,"Marginal thinning"
0.442189121990915,"Conditional thinning"
1.91449292079957e-05,"Marginal thinning"
0.544489053067616,"Conditional thinning"
0.0182951328194552,"Marginal thinning"
0.331289548601618,"Conditional thinning"
0.00561926145285563,"Marginal thinning"
0.702068544718896,"Conditional thinning"
0.0247827593893305,"Marginal thinning"
0.968912975657098,"Conditional thinning"
0.123088059611245,"Marginal thinning"
0.895244549541396,"Conditional thinning"
0.0108714142123794,"Marginal thinning"
0.851556312027939,"Conditional thinning"
0.000129888385545868,"Marginal thinning"
0.147777514053749,"Conditional thinning"
0.0011192489113582,"Marginal thinning"
0.679853579798968,"Conditional thinning"
0.0842826896905418,"Marginal thinning"
0.0101220197605584,"Conditional thinning"
0.0128146139557699,"Marginal thinning"
0.229248180018232,"Conditional thinning"
0.00422055307126181,"Marginal thinning"
0.830467898260874,"Conditional thinning"
0.00320733238525751,"Marginal thinning"
0.636601349239034,"Conditional thinning"
0.00435401562999652,"Marginal thinning"
0.323961827431119,"Conditional thinning"
0.000972685714395084,"Marginal thinning"
0.491216480468768,"Conditional thinning"
0.00602487163117727,"Marginal thinning"
0.849782708401235,"Conditional thinning"
0.000102122275045792,"Marginal thinning"
0.585221218835713,"Conditional thinning"
7.93648451681068e-05,"Marginal thinning"
0.0622284165818613,"Conditional thinning"
0.000181034061377041,"Marginal thinning"
0.990885609913849,"Conditional thinning"
0.00198845365477956,"Marginal thinning"
0.681131763500088,"Conditional thinning"
0.000894438574219975,"Marginal thinning"
0.85333785507034,"Conditional thinning"
0.0117206537079885,"Marginal thinning"
0.537983614329972,"Conditional thinning"
0.000334977225004468,"Marginal thinning"
0.167242144688314,"Conditional thinning"
0.000119082680309569,"Marginal thinning"
0.856887862182655,"Conditional thinning"
0.00851748695688113,"Marginal thinning"
0.982316108647022,"Conditional thinning"
0.0135296903493318,"Marginal thinning"
0.975060623283119,"Conditional thinning"
0.00130245924062711,"Marginal thinning"
0.950951790870617,"Conditional thinning"
0.0226084795985512,"Marginal thinning"
0.258582023985345,"Conditional thinning"
0.00943231364502356,"Marginal thinning"
0.703863028099832,"Conditional thinning"
0.00256553779762381,"Marginal thinning"
0.192861739456209,"Conditional thinning"
0.000169756933057457,"Marginal thinning"
0.540791799235731,"Conditional thinning"
0.0200594008578896,"Marginal thinning"
0.118648121362564,"Conditional thinning"
0.00184514231730271,"Marginal thinning"
0.316655380361997,"Conditional thinning"
0.000811998930811094,"Marginal thinning"
0.975409737504091,"Conditional thinning"
0.0029056242724009,"Marginal thinning"
0.503889071447238,"Conditional thinning"
0.00216185513753342,"Marginal thinning"
0.972641771411541,"Conditional thinning"
0.0730642352534136,"Marginal thinning"
0.11966518981304,"Conditional thinning"
0.000772993425206954,"Marginal thinning"
0.910026800514141,"Conditional thinning"
0.0051712478447849,"Marginal thinning"
0.691463487379358,"Conditional thinning"
0.00033800335474779,"Marginal thinning"
0.872847843781044,"Conditional thinning"
0.00408241254784449,"Marginal thinning"
0.406890858419299,"Conditional thinning"
7.16804960781406e-05,"Marginal thinning"
0.734418744464491,"Conditional thinning"
0.148942041489491,"Marginal thinning"
0.608458962545182,"Conditional thinning"
0.00101162150264814,"Marginal thinning"
0.204292246213471,"Conditional thinning"
0.00582300795899514,"Marginal thinning"
0.318565899497851,"Conditional thinning"
0.000265433683853023,"Marginal thinning"
0.778772007280198,"Conditional thinning"
0.0196806295504383,"Marginal thinning"
0.873996947560859,"Conditional thinning"
0.000126906769700646,"Marginal thinning"
0.847493911864783,"Conditional thinning"
0.00699968217311504,"Marginal thinning"
0.313717231507828,"Conditional thinning"
0.000378893894844724,"Marginal thinning"
0.702746930231662,"Conditional thinning"
0.0352907854768172,"Marginal thinning"
0.132622590112106,"Conditional thinning"
0.00286715593261749,"Marginal thinning"
0.810568462076044,"Conditional thinning"
0.000126385606513675,"Marginal thinning"
0.88413338205089,"Conditional thinning"
0.00148226108254323,"Marginal thinning"
0.19615717765572,"Conditional thinning"
0.000534325174759881,"Marginal thinning"
0.823869973453775,"Conditional thinning"
0.00709119346349017,"Marginal thinning"
0.697095967020162,"Conditional thinning"
0.000544515597072609,"Marginal thinning"
0.734010833031949,"Conditional thinning"
0.000362709350332099,"Marginal thinning"
0.808098417780122,"Conditional thinning"
0.0286151358151197,"Marginal thinning"
0.0135542165106802,"Conditional thinning"
0.009692846200307,"Marginal thinning"
0.29583034215353,"Conditional thinning"
0.00545283239873079,"Marginal thinning"
0.048745135634292,"Conditional thinning"
0.0018291068273199,"Marginal thinning"
0.453635980655852,"Conditional thinning"
0.0043069858387937,"Marginal thinning"
0.215732941129121,"Conditional thinning"
0.000647062927306259,"Marginal thinning"
0.881489347623648,"Conditional thinning"
0.0146153965751727,"Marginal thinning"
0.355470050869463,"Conditional thinning"
0.212474639795855,"Marginal thinning"
0.602105912710888,"Conditional thinning"
0.0153129469575058,"Marginal thinning"
0.62706278020544,"Conditional thinning"
0.0155368416363205,"Marginal thinning"
0.862803464615112,"Conditional thinning"
0.00603234537199935,"Marginal thinning"
0.641390580399942,"Conditional thinning"
0.000102266598140578,"Marginal thinning"
0.99214962177272,"Conditional thinning"
0.0424388885598129,"Marginal thinning"
0.143720431905397,"Conditional thinning"
0.000117043466407303,"Marginal thinning"
0.302583076334083,"Conditional thinning"
0.00580941530820056,"Marginal thinning"
0.368095458111132,"Conditional thinning"
0.000275994428164414,"Marginal thinning"
0.749768392625968,"Conditional thinning"
0.000240216508772375,"Marginal thinning"
0.585176044949509,"Conditional thinning"
0.000506811446480731,"Marginal thinning"
0.289445356111538,"Conditional thinning"
0.00913708436348311,"Marginal thinning"
0.0245616890052185,"Conditional thinning"
0.006730734713017,"Marginal thinning"
0.703917435579643,"Conditional thinning"
0.0338591979165406,"Marginal thinning"
0.672507306541869,"Conditional thinning"
0.00477427502649549,"Marginal thinning"
0.852062111711137,"Conditional thinning"
0.0128631801550559,"Marginal thinning"
0.872515623568076,"Conditional thinning"
0.000382437895304889,"Marginal thinning"
0.937215505835557,"Conditional thinning"
0.00228900866191973,"Marginal thinning"
0.776361006354551,"Conditional thinning"
0.00204014632671068,"Marginal thinning"
0.573535741038704,"Conditional thinning"
0.0151269994678348,"Marginal thinning"
0.0360026211725738,"Conditional thinning"
0.00255008492996883,"Marginal thinning"
0.303838265360564,"Conditional thinning"
2.1886986531602e-05,"Marginal thinning"
0.459660431974361,"Conditional thinning"
0.0446177722164457,"Marginal thinning"
0.44504710480662,"Conditional thinning"
0.000539417821407034,"Marginal thinning"
0.282516213756821,"Conditional thinning"
1.42736353143653e-05,"Marginal thinning"
0.806738290221814,"Conditional thinning"
7.38542701337595e-05,"Marginal thinning"
0.612336241984681,"Conditional thinning"
0.000991514010142219,"Marginal thinning"
0.517207241944814,"Conditional thinning"
0.00064086190443435,"Marginal thinning"
0.561479904774565,"Conditional thinning"
0.00294255926143079,"Marginal thinning"
0.242925419760315,"Conditional thinning"
0.208764895059508,"Marginal thinning"
0.964472937733149,"Conditional thinning"
0.00284217715776266,"Marginal thinning"
1,"Conditional thinning"
0.000123031492350829,"Marginal thinning"
0.115905953604401,"Conditional thinning"
0.00126734125584161,"Marginal thinning"
0.992275183049328,"Conditional thinning"
0.0126232581612763,"Marginal thinning"
0.701085073713702,"Conditional thinning"
0.00509040717774067,"Marginal thinning"
0.644364308347085,"Conditional thinning"
