"pval","Variance_hat","sdVariance_hat","Time","Median_Variance","Q1_Variance","Q3_Variance","Method","delta","sigma","n"
0.343717039537373,0.226316431364968,0.0455402321777496,1.36817169189453,0.230357383439201,0.207671734566664,0.259934271220668,"Individual hi",0.5,1,20
0.571284839124439,0.426576612169742,0.16642375555442,2.5431010723114,0.502602400400868,0.37776938156658,0.530559047017916,"Change Point",0.5,1,20
0.873667368959816,0.6436766337953,0.355394714944594,0.00225234031677246,0.461320673878435,0.422720496501452,0.712201117663482,"Individual hi",5,1,20
0.964067480960681,1.80644614222593,1.50090397724823,2.25383758544922,1.31475871544714,0.958934050897567,2.11291923889812,"Change Point",5,1,20
0.992379803942041,0.689431852718836,0.247329028849872,0.00257062911987305,0.640421712985703,0.461636619785731,0.922278046301993,"Individual hi",10,1,20
0.578295948139028,0.7443386166098,0.34583967948077,1.993328332901,0.700549752172887,0.428847763890937,0.942122509949039,"Change Point",10,1,20
0.0451159818412074,0.197003631796123,0.111067881947662,0.00310564041137695,0.168885905145135,0.146557260379148,0.195309540153952,"Individual hi",0.5,1,50
0.874482916884236,0.599386635638153,0.12288738886669,8.25447297096252,0.572673912782692,0.536268930304513,0.612022465919498,"Change Point",0.5,1,50
0.437562522924608,0.522874008311409,0.375990646899022,0.00309157371520996,0.447753949654077,0.390643331336984,0.493262460082406,"Individual hi",5,1,50
0.772966592455478,2.65571302481647,1.65825673397773,5.85168361663818,2.04552738651267,1.30534351651016,4.33828414197592,"Change Point",5,1,50
0.752006829918848,0.639482838860121,0.0772440581785557,0.0030820369720459,0.615368850285062,0.590332532072137,0.653837626174728,"Individual hi",10,1,50
0.498924799360036,1.11417989816143,1.47337186918644,5.11601758003235,0.793369515846662,0.680394207147781,0.925232973222246,"Change Point",10,1,50
2.22204233649246e-05,0.17345999111316,0.104417054216829,0.00529599189758301,0.159375698940548,0.101005643506067,0.189238268269392,"Individual hi",0.5,1,100
0.703191324057764,0.614344633461788,0.141404234918734,19.5041317939758,0.607744655769616,0.482752897397197,0.703947707836897,"Change Point",0.5,1,100
0.0129042006964745,0.43254432161304,0.354636668001576,0.00532102584838867,0.322492485324456,0.280237028494548,0.397422974567083,"Individual hi",5,1,100
0.452183483191137,3.24237344285243,1.2146220522077,12.7924573421478,2.8738035929295,2.19636819165878,4.06224851736444,"Change Point",5,1,100
0.0323104732754004,0.519688305132927,0.0820867367143974,0.00594067573547363,0.506333384062336,0.454471009445984,0.548508252272469,"Individual hi",10,1,100
0.610764727694148,1.1788198589001,1.27953410656701,10.8612787723541,0.765071360163359,0.730041486185375,0.895511586807578,"Change Point",10,1,100
8.61645807214795e-14,0.176524665832535,0.107309910941021,0.052926778793335,0.135053003233905,0.117669667449707,0.176461156644913,"Individual hi",0.5,1,500
0.0316666921997482,0.668154578293407,0.123516342082776,177.288703918457,0.629767972965738,0.569582869289236,0.746135079036089,"Change Point",0.5,1,500
1.89898281438714e-09,0.287186065130144,0.3006864540862,0.0561544895172119,0.199286023335909,0.172922275633805,0.265685819176328,"Individual hi",5,1,500
7.49144771602202e-10,3.85714050736293,0.846011138025168,96.2009046077728,3.68519115462963,3.23631193846837,4.37564508141159,"Change Point",5,1,500
1.02973282270894e-05,0.345396260103081,0.107713353190267,0.0500452518463135,0.302747267828151,0.274907138530102,0.371102470799262,"Individual hi",10,1,500
0.414095089363602,1.45139876387926,2.045361883165,67.8646814823151,0.89816316550884,0.764904185592506,1.06556812528595,"Change Point",10,1,500
1.32456862607067e-33,0.147515573272784,0.104945274472326,0.176205396652222,0.105904890234102,0.0939445717381085,0.150918940436894,"Individual hi",0.5,1,1000
0.00561503272526573,0.675272008290489,0.119565464662583,535.678219079971,0.63390049691201,0.572826756030355,0.751805041558542,"Change Point",0.5,1,1000
4.46536786331391e-20,0.232724003971131,0.249010195988064,0.1886887550354,0.161517607757353,0.139923489667908,0.211080844816996,"Individual hi",5,1,1000
1.29015671393798e-13,3.95088147581389,0.857211845752373,269.189308404922,3.95689448001502,3.18186701044691,4.44847729415134,"Change Point",5,1,1000
3.13335395518552e-14,0.278144341183513,0.111901698425818,0.187104225158691,0.237347354396932,0.21072719600097,0.293411627994213,"Individual hi",10,1,1000
0.004008936212527,1.46289410055816,1.94362328647675,174.776223182678,0.869698429643195,0.81372141631605,1.05650141961154,"Change Point",10,1,1000
