"pval","Variance_hat","sdVariance_hat","Time","Median_Variance","Q1_Variance","Q3_Variance","Method","delta","sigma","n"
0.264050738732436,0.192664061061051,0.101492871803333,1.35807538032532,0.164689279335564,0.130697599878505,0.226657507386131,"Individual hi",0.5,1,20
0.440292326028995,0.404158829204708,0.148538618046228,2.22828841209412,0.383350152073806,0.312011939568076,0.513881640672698,"Change Point",0.5,1,20
0.0565989289220107,0.762998289986746,0.7261156454409,0.0022130012512207,0.503948227827419,0.457256559183628,0.768880966952538,"Individual hi",5,1,20
0.0405168010510448,1.94776026938701,1.61357695566783,2.19286108016968,1.04741462665885,0.897744189634608,2.55254321881945,"Change Point",5,1,20
0.0723364063863675,0.743289528542555,0.364886178613547,0.00246739387512207,0.60479450574691,0.535255049221931,0.783574038856407,"Individual hi",10,1,20
0.645756083237902,1.05685414865727,1.68846319894967,1.98582601547241,0.642325521977174,0.525472863106931,0.796644876680088,"Change Point",10,1,20
0.0346319853082782,0.292711802265918,0.148289677044849,0.00302553176879883,0.226707582707256,0.196128094672878,0.309890466767033,"Individual hi",0.5,1,50
0.926579239422088,0.682797281025124,0.164326871383396,8.47932362556458,0.631449244298436,0.562976048864925,0.769222301034718,"Change Point",0.5,1,50
0.0989665434572183,0.577089082680169,0.536973168407935,0.00329756736755371,0.465090417882416,0.347392842420519,0.529899272886015,"Individual hi",5,1,50
0.300620551279625,2.60452087163196,1.10347895554882,6.12602806091309,2.56799249118638,1.80732563970333,3.20072773841311,"Change Point",5,1,50
0.182042199362766,0.689837214952153,0.150918596524665,0.00308489799499512,0.664361569947632,0.611473337378319,0.705077142180912,"Individual hi",10,1,50
0.131550688463553,1.27333190610112,1.643529457884,5.09730434417725,0.877772227717626,0.842075405689188,1.01026578603786,"Change Point",10,1,50
4.85417558537724e-06,0.1624655262409,0.127864325841459,0.00513839721679688,0.118422029909897,0.100709893846741,0.144971130606924,"Individual hi",0.5,1,100
0.00834728746389117,0.595081122706506,0.123790862307359,18.4898960590363,0.545370724261035,0.525014867430778,0.59598651207788,"Change Point",0.5,1,100
0.0270307193986096,0.440981828248769,0.366841977613764,0.00527691841125488,0.316697758293259,0.271772664356143,0.438310046446301,"Individual hi",5,1,100
6.36323823146308e-06,3.43947393522775,0.996003423843402,13.0676610469818,3.32319549890062,2.5967775292952,4.08533264144734,"Change Point",5,1,100
0.170736355435175,0.541014796958183,0.131212355419254,0.00504899024963379,0.479078633552668,0.450666571417107,0.597348700295489,"Individual hi",10,1,100
0.949440615316685,1.28730462709553,1.57306980129299,10.5099523067474,0.830742586947604,0.800607812958585,0.976984085557017,"Change Point",10,1,100
2.06317781677552e-18,0.144545442181005,0.102792465770925,0.0575127601623535,0.108195419124757,0.0999315689131448,0.133842617084254,"Individual hi",0.5,1,500
0.0973743538269403,0.660681347779604,0.100475978579287,174.197100400925,0.630479526837462,0.580441193015263,0.702953649107013,"Change Point",0.5,1,500
1.34786938525094e-08,0.279553372313163,0.301266027128772,0.0550060272216797,0.198458321096939,0.177036857589861,0.254526377236575,"Individual hi",5,1,500
5.46973047937643e-09,3.87376946061371,1.00476317158666,92.271359205246,3.75845428406265,3.01685983401776,4.48786101169747,"Change Point",5,1,500
1.69671830116672e-06,0.366620661740109,0.597828486704245,0.0500116348266602,0.298443241299759,0.275141558011762,0.363244666850139,"Individual hi",10,1,500
0.423752139767116,1.42487644827824,2.25951224511318,66.7584009170532,0.821052528752296,0.774399245957015,0.988530069237573,"Change Point",10,1,500
4.37011411273818e-47,0.104044809464375,0.0892022264762144,0.186176538467407,0.0755055349060698,0.0627370668544308,0.109067804159011,"Individual hi",0.5,1,1000
2.0061236029378e-06,0.621196479918552,0.115015566760475,532.416091442108,0.598901788254664,0.514108470275385,0.691962942006994,"Change Point",0.5,1,1000
1.17916256449704e-27,0.220813146177672,0.237954717001261,0.190764665603638,0.14972606978004,0.127139752087775,0.208051249067173,"Individual hi",5,1,1000
1.90182596212084e-18,3.74938283129494,0.749104232767658,270.762871980667,3.67987200763015,3.13941071133252,4.0189507180185,"Change Point",5,1,1000
1.33730378529863e-20,0.272505545251553,0.270304056364649,0.18788743019104,0.227190775444465,0.19808486796414,0.288517586913037,"Individual hi",10,1,1000
0.0907219482024997,1.4154589459328,2.01609323674984,170.511592388153,0.822703284024374,0.776948471978182,0.990218816961701,"Change Point",10,1,1000
