"pval","Variance_hat","sdVariance_hat","Time","Median_Variance","Q1_Variance","Q3_Variance","Method","delta","sigma","n"
0.119509038656854,0.209872813030456,0.0683823251066269,1.20019030570984,0.189079650039122,0.168300063216472,0.222112364983483,"Individual hi",0.5,1,20
0.621985037208576,0.381412748745104,0.102732227288216,2.46548318862915,0.344711566283823,0.313433296974026,0.453698473430974,"Change Point",0.5,1,20
0.422769039151664,0.519147071629855,0.0685297538211412,0.00217199325561523,0.53326673642519,0.508579890601361,0.557460241822823,"Individual hi",5,1,20
0.0822205267834603,1.25260646954978,0.814249540019746,2.21067786216736,0.89981308720448,0.623984488828297,1.55170804740429,"Change Point",5,1,20
0.497131432232872,0.610649465786696,0.052607175720278,0.0148651599884033,0.618799315098215,0.589097522585434,0.653798270583464,"Individual hi",10,1,20
0.00574183646833548,0.59312437160949,0.0656941742038894,1.84581923484802,0.606821628945937,0.544016989460157,0.641390398210259,"Change Point",10,1,20
3.74177027447409e-05,0.11456632498314,0.0647219020749332,0.00305056571960449,0.0952516537013394,0.0800620620177137,0.124898843107047,"Individual hi",0.5,1,50
0.617476533426678,0.413771891799255,0.0674820197139187,6.93743872642517,0.403193284346196,0.364425825998621,0.450623704236833,"Change Point",0.5,1,50
0.0262776542508973,0.346727216546456,0.113125526504989,0.00301408767700195,0.311330823026464,0.268428097609047,0.396113303116462,"Individual hi",5,1,50
0.195446989775977,1.44329682310243,1.39869278733636,5.23035764694214,0.738428026069793,0.606208351288762,1.87791228044816,"Change Point",5,1,50
0.344636922896092,0.476524553485252,0.0787931715941571,0.00299429893493652,0.498457266300162,0.395881264209226,0.559878131561358,"Individual hi",10,1,50
0.986230948660483,0.537154291299633,0.126913811874452,4.79653167724609,0.569595903270733,0.446338426026623,0.600049050085902,"Change Point",10,1,50
4.75562542328286e-07,0.147570284001444,0.0847251313651576,0.00531291961669922,0.109488013900205,0.100038384173683,0.153958802860439,"Individual hi",0.5,1,100
0.0926110874914518,0.477103006089163,0.10362486930497,18.9290220737457,0.464490439085484,0.389864183584893,0.52359462315758,"Change Point",0.5,1,100
0.000247796906912471,0.32347346050956,0.33224577877883,0.00502943992614746,0.267999878441902,0.244017545780971,0.299593174024415,"Individual hi",5,1,100
0.9287124953387,1.66947583374611,1.26628453449451,11.6859047412872,1.14713185559028,0.740953019287144,2.25614020859332,"Change Point",5,1,100
0.00554297582644423,0.432129271526503,0.0629653048793447,0.00517797470092773,0.41778109413163,0.411047544598293,0.428412828695388,"Individual hi",10,1,100
0.603694264412521,0.626307597090625,0.402165051459394,10.2627816200256,0.549666524101645,0.533512926038438,0.586275931698435,"Change Point",10,1,100
8.66754331558493e-17,0.148555419561516,0.109900735822977,0.0475761890411377,0.114462234374018,0.0984154615576155,0.146553031839276,"Individual hi",0.5,1,500
0.0567582424614979,0.555077706135175,0.10189110577036,171.357925891876,0.534053351124352,0.471414782912544,0.606401342005927,"Change Point",0.5,1,500
3.29570273268309e-10,0.250848066152089,0.320392995139255,0.0497651100158691,0.158004594689025,0.146516390986781,0.203858977252835,"Individual hi",5,1,500
9.04184174158228e-06,3.35679424380822,1.05483329163227,84.8418934345245,3.19297761606226,2.34868212519817,4.00338593992968,"Change Point",5,1,500
1.29279051413574e-08,0.302677102916273,0.112754116326003,0.0545444488525391,0.256351016367132,0.244604595689619,0.310857480278871,"Individual hi",10,1,500
0.197998862940068,1.09647307470288,1.55418696928385,64.1733055114746,0.708193770032164,0.64876254430822,0.804495961799569,"Change Point",10,1,500
8.92502418047918e-31,0.13591504411571,0.103994867926881,0.177520751953125,0.0973919056047752,0.081981267151616,0.137070277046867,"Individual hi",0.5,1,1000
5.84749573145548e-05,0.601162732150515,0.111543670768142,509.075798273087,0.565261943206114,0.507639248058976,0.670592664135314,"Change Point",0.5,1,1000
2.46544144325568e-20,0.21918386571314,0.282779025894931,0.181380748748779,0.134160015701507,0.124837617253111,0.179064883570579,"Individual hi",5,1,1000
9.53644164195126e-23,3.58537955356631,0.887956728060263,234.695778369904,3.24215964506274,2.89412125100161,3.94075896682495,"Change Point",5,1,1000
1.28496428396124e-14,0.272443103970961,0.41953404733029,0.184240341186523,0.204379695719175,0.19191478551895,0.255280599684685,"Individual hi",10,1,1000
0.482770799351774,1.34208269055166,2.30286893425384,163.953677415848,0.769139066601939,0.70494180434506,0.89275993267942,"Change Point",10,1,1000
