"pval","Variance_hat","sdVariance_hat","Time","Median_Variance","Q1_Variance","Q3_Variance","Method","delta","sigma","n"
0.533623939717729,0.24317242155479,0.193083564060226,1.34577989578247,0.191447203108665,0.139916142971124,0.232093704624501,"Individual hi",0.5,1,20
0.950732660434956,0.429024882094932,0.178110061692414,2.52167177200317,0.386578381310008,0.337202847933263,0.445813921188591,"Change Point",0.5,1,20
0.769443761847815,0.627965713657401,0.322709528475857,0.00223255157470703,0.543853693250564,0.443933324836327,0.609693481570169,"Individual hi",5,1,20
0.334735132905403,1.56448576859638,1.33021590932259,2.25521492958069,1.23412178834996,0.573099653110323,1.83231159336844,"Change Point",5,1,20
0.838985433361268,0.679274036627058,0.206288283064926,0.00252556800842285,0.625161830906147,0.501298178214564,0.848272288167947,"Individual hi",10,1,20
0.799986366522933,0.785996999472178,0.475073734655611,1.95860910415649,0.681196233485483,0.473885973166191,0.905984889991439,"Change Point",10,1,20
0.666354456778803,0.246288694163469,0.0597091096997497,0.00867104530334473,0.239023104301353,0.221574384347074,0.261264408661608,"Individual hi",0.5,1,50
0.779282275321742,0.718923635671948,0.129500148442175,7.70759391784668,0.757802805123603,0.606833462247898,0.807882152635055,"Change Point",0.5,1,50
0.217588864679631,0.67870695113068,0.500660959831653,0.00304269790649414,0.548933601684774,0.449589160970128,0.603084153482364,"Individual hi",5,1,50
0.671977929525158,3.60855818107373,1.29661151335567,6.11943078041077,3.12170133232887,2.73174853428375,4.24594691681668,"Change Point",5,1,50
0.110596199428601,0.755771767235194,0.229047768765,0.00303411483764648,0.734433409557599,0.675199860434933,0.794435802423311,"Individual hi",10,1,50
0.65293655423475,1.50521319291608,2.31863192666366,5.19930863380432,0.966601320965898,0.844234199942932,1.04186575513285,"Change Point",10,1,50
1.76227034787365e-07,0.241590534311089,0.112047841488912,0.00515460968017578,0.215403093665731,0.200614304285256,0.232243194603511,"Individual hi",0.5,1,100
0.114491315934965,0.770798567375714,0.111895568446598,18.4513585567474,0.757308282290056,0.697592435793317,0.80761315810727,"Change Point",0.5,1,100
0.000426053708015935,0.511985529958676,0.251667291304583,0.00531148910522461,0.453143310482947,0.397892167039579,0.4876810274872,"Individual hi",5,1,100
0.00396938595679024,4.07645069014207,1.21066040952884,14.2910649776459,4.57653821795893,2.75138882931988,4.87412272266006,"Change Point",5,1,100
0.00182994547962858,0.750450620568511,1.18663913235674,0.00510048866271973,0.628942424064022,0.610958382202249,0.646390560336381,"Individual hi",10,1,100
0.678088162705225,1.74384060632418,2.52905492303219,10.8530585765839,1.014393593992,0.937679458019925,1.32247482941457,"Change Point",10,1,100
1.59693416299498e-17,0.142354333575877,0.123408617977105,0.0519649982452393,0.112715849093043,0.087527278663916,0.147724838752732,"Individual hi",0.5,1,500
0.00227806690282906,0.670891735151473,0.132034471505597,178.252770900726,0.655443407759454,0.558164050338693,0.747054434177075,"Change Point",0.5,1,500
1.55092214376252e-09,0.278743735018871,0.294990819412029,0.0551443099975586,0.181995928225089,0.16206140164478,0.251545761081838,"Individual hi",5,1,500
4.14077647295569e-08,3.93191439788977,0.863836770209284,99.0715460777283,3.8964052171797,3.20614898576646,4.35026860947811,"Change Point",5,1,500
3.4060776969041e-06,0.398423415413894,0.879704203760567,0.0502529144287109,0.282610325142155,0.263246633966253,0.355963308547756,"Individual hi",10,1,500
0.364740837592136,1.64875604892034,2.71043348133797,67.8802661895752,0.861767002714924,0.808529562196109,1.05743929648176,"Change Point",10,1,500
5.72188439294276e-43,0.124482107062116,0.115429771232314,0.188005685806274,0.0909082869572375,0.0706168778325234,0.122347356790453,"Individual hi",0.5,1,1000
5.12231141892858e-06,0.652360051293584,0.125211677092757,534.661300897598,0.628339122446743,0.542493913459085,0.726023344464366,"Change Point",0.5,1,1000
3.1178867323172e-28,0.225764810080787,0.232112723716522,0.188886165618896,0.152285612695259,0.12775679771738,0.210063313966015,"Individual hi",5,1,1000
3.78029635685577e-18,3.8924245891072,0.747097363611807,276.702380180359,3.87510087089107,3.26737032240691,4.20953385345015,"Change Point",5,1,1000
2.69959068106885e-16,0.287201020659544,0.420222761546271,0.190338134765625,0.227180199720522,0.197088703764405,0.28959043708926,"Individual hi",10,1,1000
0.792344696736939,1.52381218299685,2.17964098423005,173.342300415039,0.864238378245414,0.809122071295749,1.07271343813079,"Change Point",10,1,1000
