"pval","Variance_hat","sdVariance_hat","Time","Median_Variance","Q1_Variance","Q3_Variance","Method","delta","sigma","n"
0.00295944848793043,0.131072626685242,0.0934017037372161,1.21208691596985,0.12223099598583,0.0688970358777714,0.140218078481355,"Individual hi",0.5,1,20
0.656824558143771,0.248890007859577,0.0986025783054839,2.47320866584778,0.245595479587742,0.190440639142149,0.301257917452354,"Change Point",0.5,1,20
0.0403976538011418,0.365880852323782,0.117099362421495,0.00222063064575195,0.386431791043223,0.251150432788036,0.419548235353402,"Individual hi",5,1,20
0.305712472420256,0.607166559201637,0.468856147018752,2.11616182327271,0.511211311596769,0.392631897954822,0.579331117163805,"Change Point",5,1,20
0.0399804237578466,0.457595564285336,0.105449177344248,0.0025172233581543,0.475964882146482,0.34950576736494,0.551049933079313,"Individual hi",10,1,20
0.435005781151818,0.413331925390195,0.12033087213206,1.92020845413208,0.449226008773828,0.282687436413779,0.505684710021988,"Change Point",10,1,20
0.0179302499034596,0.184848991941276,0.106058744108589,0.00299882888793945,0.134660423251908,0.126890703956347,0.190061049024863,"Individual hi",0.5,1,50
0.215821732472152,0.499309427753404,0.154160981130781,8.04642605781555,0.461128142584457,0.396346172660068,0.544420538169602,"Change Point",0.5,1,50
0.158181832040687,0.414062414710279,0.260299686150245,0.00330305099487305,0.341266372329933,0.275727604070143,0.511578121124601,"Individual hi",5,1,50
0.681432635672602,1.5748877743761,1.21042620642383,5.5912013053894,1.2367643011285,0.719863479334111,2.05324350068894,"Change Point",5,1,50
0.212126521033513,0.545129616188356,0.176717669622723,0.003082275390625,0.519621363652389,0.376007142306013,0.708810430037125,"Individual hi",10,1,50
0.643047568215511,0.650679015079101,0.29678318351786,5.02525854110718,0.770550501553149,0.388418848020884,0.854411341471698,"Change Point",10,1,50
0.000734351464030187,0.14839652618638,0.0321093016926762,0.00517034530639648,0.14631854563128,0.131041230665918,0.153203212326802,"Individual hi",0.5,1,100
0.288721724320877,0.497767329064787,0.0513998951415342,17.6359419822693,0.492974128712016,0.458508830302743,0.517521551035853,"Change Point",0.5,1,100
0.547824277256745,0.373550910089995,0.392755933004783,0.0052793025970459,0.274456218503511,0.228322214407869,0.343109175814568,"Individual hi",5,1,100
0.26087831512581,2.45777346795749,1.47674730077953,11.6664392948151,1.79080941387179,1.40442533578127,3.37068287508959,"Change Point",5,1,100
0.953904927856673,0.447344871229054,0.080312481861515,0.00532650947570801,0.423699447272184,0.381926530206624,0.500839111337573,"Individual hi",10,1,100
0.485952065000135,0.776664200222082,0.781337145466999,10.2404689788818,0.598021242950298,0.559607359877189,0.636621300141384,"Change Point",10,1,100
2.3264913316981e-22,0.122840435804607,0.104154735192991,0.0494189262390137,0.0916108196628309,0.0703378263351341,0.136045363605662,"Individual hi",0.5,1,500
0.291334249969276,0.677803825895036,0.13256698640827,182.170720815659,0.650711636945081,0.555263570539431,0.763730174231962,"Change Point",0.5,1,500
7.3164987236908e-12,0.289189304163172,0.278736882737208,0.0497255325317383,0.180136574942116,0.168034882722607,0.290995500316139,"Individual hi",5,1,500
6.2198031007811e-09,4.00829437766435,0.696635697970903,97.5312557220459,3.75786764349146,3.5345810443836,4.13770819910326,"Change Point",5,1,500
2.59651100098278e-09,0.352357881042481,0.155334783718107,0.0542356967926025,0.283721385779959,0.269838464542853,0.38507832913751,"Individual hi",10,1,500
0.663146103251249,1.77936889097561,2.61711473599247,66.0522766113281,0.995379711928849,0.753229794943218,1.23184084754796,"Change Point",10,1,500
3.9366885158281e-38,0.143036412941935,0.113030468244917,0.184703350067139,0.106649482917837,0.0857333244814404,0.136165518799232,"Individual hi",0.5,1,1000
0.0131498371668813,0.697768934936792,0.131381683602519,511.326976060867,0.662493966147639,0.59153948011975,0.776607968101796,"Change Point",0.5,1,1000
1.56373304908673e-26,0.233612750614029,0.225813249882541,0.186158895492554,0.166182230224516,0.139680091413121,0.220817039903293,"Individual hi",5,1,1000
8.31094850011132e-16,4.01241060381318,0.830160336122486,265.619343042374,4.03069117363416,3.2428392105613,4.42636519284662,"Change Point",5,1,1000
2.15448800791424e-12,0.320616676437021,0.763007631274911,0.1868736743927,0.239507872499351,0.209113438920348,0.302569694754353,"Individual hi",10,1,1000
0.753595777248936,1.6696167226124,2.43583427588897,168.425063848495,0.919648626529468,0.850119551470774,1.20174932137277,"Change Point",10,1,1000
